data_set_uuid;data_set_id;investigation_id;study_id;assay_id;node_id;file_uuid;type;subtype;value;value_source;value_accession
fc26be37-8286-4479-89c3-ef508aab2a3e;46;243;244;;13677;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
fc26be37-8286-4479-89c3-ef508aab2a3e;46;243;244;122;13737;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc26be37-8286-4479-89c3-ef508aab2a3e;46;243;244;122;13742;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
cec100e1-faed-421e-8c05-675766e21231;92;245;246;123;13842;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
5a79174e-cb31-4e1b-8ea0-7307a83906fd;95;249;250;;13935;;Sample Name;cell type;Muscle stem cell;CL;http://purl.obolibrary.org/obo/CL_0000355
5a79174e-cb31-4e1b-8ea0-7307a83906fd;95;249;250;125;13947;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
5a79174e-cb31-4e1b-8ea0-7307a83906fd;95;249;250;125;13957;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
f3f4cc71-d08c-4e1e-853d-5ebc03edd4de;118;283;284;;16133;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
9a922cf6-b44b-4510-9162-078d0fa38238;97;253;254;127;14140;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9a922cf6-b44b-4510-9162-078d0fa38238;97;253;254;127;14155;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;;14232;;Sample Name;cell type;Hematopoietic multipotent progenitor (MPP);CL;http://purl.obolibrary.org/obo/CL_0000837
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;;14274;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;;14278;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
a65852e7-8685-4e9b-8873-ae9ebb8af2f3;19;257;258;;14314;;Sample Name;cell type;Fibroblast;CL;http://purl.obolibrary.org/obo/CL_0000057
a65852e7-8685-4e9b-8873-ae9ebb8af2f3;19;257;258;129;14368;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
be64035f-a768-49df-8b61-46d4755b560e;108;285;286;;16214;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;128;14392;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;128;14410;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;128;14445;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;128;14468;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;128;14501;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;128;14680;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c1d2c888-066a-40bb-b995-87c963594cd6;104;255;256;128;14685;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
3477e443-91c2-4206-8e65-eb095e031e2c;98;261;262;131;14758;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
724b4086-0fb8-4833-8d99-46ca559525bb;100;263;264;;14813;;Sample Name;cell type;Bone marrow stromal cell;CL;http://purl.obolibrary.org/obo/CL_0000499
be64035f-a768-49df-8b61-46d4755b560e;108;285;286;;16214;;Sample Name;organism part;Adipose tissue;FMA;http://sig.uw.edu/fma#Adipose_tissue
3477e443-91c2-4206-8e65-eb095e031e2c;98;261;262;131;14836;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
f3f4cc71-d08c-4e1e-853d-5ebc03edd4de;118;283;284;142;16524;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
f3f4cc71-d08c-4e1e-853d-5ebc03edd4de;118;283;284;;16133;;Sample Name;time point;'';UO;NULL
724b4086-0fb8-4833-8d99-46ca559525bb;100;263;264;132;14939;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
90a313d1-a1d3-4aaf-a175-c66aef00d685;101;269;270;135;15186;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e9b02130-f628-4af8-a58c-f8240aaa6e3f;99;271;272;136;15325;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
15961ad2-d180-4c30-a141-f272358a7526;103;273;274;;15490;;Sample Name;cell type;Mast cell progenitor (MCP);CL;http://purl.obolibrary.org/obo/CL_0000831
15961ad2-d180-4c30-a141-f272358a7526;103;273;274;;15490;;Sample Name;time point;14-16;UO;http://purl.obolibrary.org/obo/UO_0000033
5b78970c-3651-4961-b969-3f46a9b8618f;105;277;278;;15711;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
d62a77a5-f4fb-4f8d-95ec-202ed70b478e;106;279;280;;15830;;Sample Name;passages;1;UO;NULL
d62a77a5-f4fb-4f8d-95ec-202ed70b478e;106;279;280;;15835;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
d62a77a5-f4fb-4f8d-95ec-202ed70b478e;106;279;280;;15830;;Sample Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
f3f4cc71-d08c-4e1e-853d-5ebc03edd4de;118;283;284;142;16604;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
f3f4cc71-d08c-4e1e-853d-5ebc03edd4de;118;283;284;142;16618;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20088;;Sample Name;time point;88;UO;http://purl.obolibrary.org/obo/UO_0000033
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16913;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16913;;Source Name;strain;129/Sv;EFO;http://www.ebi.ac.uk/efo/EFO_0000599
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16913;;Source Name;organism part;Fetus;FMA;http://sig.uw.edu/fma#Fetus
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16913;;Source Name;age;7;UO;http://purl.obolibrary.org/obo/UO_0000033
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16919;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16919;;Source Name;strain;129/Sv;EFO;http://www.ebi.ac.uk/efo/EFO_0000599
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16919;;Source Name;organism part;Fetus;FMA;http://sig.uw.edu/fma#Fetus
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16919;;Source Name;age;9;UO;http://purl.obolibrary.org/obo/UO_0000033
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16925;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16929;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
e6cd00f8-42e5-4b30-8152-ae805931150e;131;349;350;;20511;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
e6cd00f8-42e5-4b30-8152-ae805931150e;131;349;350;;20511;;Source Name;organism part;Cervix of uterus;FMA;http://sig.uw.edu/fma#Cervix_of_uterus
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16952;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16952;;Source Name;strain;129/Sv;EFO;http://www.ebi.ac.uk/efo/EFO_0000599
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16952;;Source Name;organism part;Fetus;FMA;http://sig.uw.edu/fma#Fetus
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16952;;Source Name;age;18;UO;http://purl.obolibrary.org/obo/UO_0000033
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16960;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16970;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;146;16975;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;146;17002;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;146;17019;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16960;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16960;;Sample Name;time point;'';UO;NULL
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;146;17055;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
979e892b-196d-43a7-a56e-58eb33916bc4;111;293;294;147;17145;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16970;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16970;;Sample Name;time point;'';UO;NULL
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;146;17151;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;146;17236;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
979e892b-196d-43a7-a56e-58eb33916bc4;111;293;294;147;17222;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
25999b2b-921a-46e8-9ca9-e265070edda8;137;365;366;;21536;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
79080f1e-3e09-48cc-8bcb-844263f421fb;109;295;296;;17264;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
79080f1e-3e09-48cc-8bcb-844263f421fb;109;295;296;;17264;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
79080f1e-3e09-48cc-8bcb-844263f421fb;109;295;296;;17264;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16925;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16925;;Sample Name;time point;'';UO;NULL
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16929;;Sample Name;cell type;Embryoid body;BTO;http://purl.org/obo/owl/BTO#BTO_0001718
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16929;;Sample Name;time point;'';UO;NULL
da9a48c4-023d-4b27-84cf-7aab2eecdc72;110;297;298;149;17407;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;146;17555;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16852;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
56cd0366-089a-4c3b-991f-23715dd90d2d;49;291;292;;16852;;Sample Name;time point;'';UO;NULL
3beeb1e5-0f5e-4552-91be-09637810050f;113;299;300;;17675;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
3beeb1e5-0f5e-4552-91be-09637810050f;113;299;300;;17683;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
fc5fa0b0-adbd-414f-b45e-c0f9ca43b095;135;355;356;;20854;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
3beeb1e5-0f5e-4552-91be-09637810050f;113;299;300;150;17713;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
cbc966ee-813b-4b52-8e54-674fe041ba76;114;303;304;152;17902;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18154;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18154;;Source Name;organism part;Spleen;FMA;http://sig.uw.edu/fma#Spleen
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18154;;Source Name;development stage;Adult;UO;NULL
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18154;;Source Name;time course;0;UO;http://purl.obolibrary.org/obo/UO_0000032
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18168;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18168;;Source Name;organism part;Spleen;FMA;http://sig.uw.edu/fma#Spleen
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18168;;Source Name;development stage;Adult;UO;NULL
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;;18168;;Source Name;time course;12;UO;http://purl.obolibrary.org/obo/UO_0000032
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;155;18247;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
83561637-9174-4d74-9606-5d731f26c8c9;117;309;310;155;18264;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d17097c4-3329-4efc-9d48-5d617d87b52b;116;307;308;154;18178;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;;32508;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;;32508;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;;32508;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
ef07077c-fa92-4bbb-a713-e5aab53bcb90;120;311;312;;18380;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
ef07077c-fa92-4bbb-a713-e5aab53bcb90;120;311;312;;18380;;Source Name;organism part;Umbilical cord blood;BTO;http://purl.org/obo/owl/BTO#BTO_0004053
ef07077c-fa92-4bbb-a713-e5aab53bcb90;120;311;312;;18406;;Sample Name;cell type;Hematopoetic cells;CL;http://purl.obolibrary.org/obo/CL_0000988
ef07077c-fa92-4bbb-a713-e5aab53bcb90;120;311;312;156;18416;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ef07077c-fa92-4bbb-a713-e5aab53bcb90;120;311;312;156;18527;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
f904605a-5183-48d0-9050-05b7000e23c4;119;315;316;;18634;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
f904605a-5183-48d0-9050-05b7000e23c4;119;315;316;;18634;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
f904605a-5183-48d0-9050-05b7000e23c4;119;315;316;;18634;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
ac105bec-3af4-445a-8fbf-2a606a8b4f36;123;317;318;159;18877;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ac105bec-3af4-445a-8fbf-2a606a8b4f36;123;317;318;;18814;;Sample Name;time point;1;UO;http://purl.obolibrary.org/obo/UO_0000033
ac105bec-3af4-445a-8fbf-2a606a8b4f36;123;317;318;159;18896;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ac105bec-3af4-445a-8fbf-2a606a8b4f36;123;317;318;159;18916;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ac105bec-3af4-445a-8fbf-2a606a8b4f36;123;317;318;159;19069;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
205082e6-29b2-44d7-ba49-b55370d1dd96;124;319;320;160;18982;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc5fa0b0-adbd-414f-b45e-c0f9ca43b095;135;355;356;178;20988;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
bd58c494-7e37-457e-ac4b-064208eca78b;122;323;324;;19185;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
bd58c494-7e37-457e-ac4b-064208eca78b;122;323;324;;19185;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
bd58c494-7e37-457e-ac4b-064208eca78b;122;323;324;;19185;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
bd58c494-7e37-457e-ac4b-064208eca78b;122;323;324;;19185;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;367;368;;21885;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
26b8b880-f261-487e-8400-f14d721c4b4e;126;326;329;163;19537;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ae2ecb15-7680-45c2-b896-78ff8b4bef3f;136;361;362;;21148;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
ae2ecb15-7680-45c2-b896-78ff8b4bef3f;136;361;362;;21148;;Source Name;development stage;Neonate;EFO;http://www.ebi.ac.uk/efo/EFO_0001372
bb77ce10-01ad-4f66-8a57-e00c10af1bda;125;327;328;;19494;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
bb77ce10-01ad-4f66-8a57-e00c10af1bda;125;327;328;;19512;;Sample Name;cell type;Megakaryocyte-erythroid progenitor (MEP);CL;http://purl.obolibrary.org/obo/CL_0000050
bb77ce10-01ad-4f66-8a57-e00c10af1bda;125;327;328;;19494;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
bb77ce10-01ad-4f66-8a57-e00c10af1bda;125;327;328;;19512;;Sample Name;cell type;Megakaryocyte-erythroid progenitor (MEP);CL;http://purl.obolibrary.org/obo/CL_0000050
5c37bc0d-b783-4c58-8057-c96d52e12ff8;128;339;340;;19892;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
5c37bc0d-b783-4c58-8057-c96d52e12ff8;128;339;340;;19892;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
5c37bc0d-b783-4c58-8057-c96d52e12ff8;128;339;340;;19892;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20067;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20088;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20115;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20115;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20115;;Source Name;time course;65;UO;NULL
af65cce5-e6f7-47db-9ef0-3f27ea50aadb;134;341;342;;20118;;Sample Name;cell type;Granulocyte macrophage progenitor cell (GMP);CL;http://purl.obolibrary.org/obo/CL_0000557
2349bd19-fb91-4622-9734-1346e89b3f74;130;345;346;;20168;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
2349bd19-fb91-4622-9734-1346e89b3f74;130;345;346;;20168;;Source Name;organism part;Heart;FMA;http://sig.uw.edu/fma#Heart
24388dda-412c-4156-aaed-ff02bdb7dec0;45;347;348;;20201;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
2349bd19-fb91-4622-9734-1346e89b3f74;130;345;346;;20225;;Sample Name;cell type;Cardiomyocyte;CL;http://purl.obolibrary.org/obo/CL_0000746
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;367;368;;21885;;Sample Name;organism part;Extra-embryonic structure;FMA;http://sig.uw.edu/fma#Extra-embryonic_structure
b5610c50-9c5c-4abf-939b-4a34c68c306e;140;367;368;;21885;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
af96a770-3502-4230-9de7-c2fd5987c47f;138;369;370;185;21930;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
82eb14de-9bef-4563-8941-1623cb243562;152;426;429;;32551;;Sample Name;cell type;Hematopoetic cells;CL;http://purl.obolibrary.org/obo/CL_0000988
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;427;431;;32632;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
fc5fa0b0-adbd-414f-b45e-c0f9ca43b095;135;425;430;216;32578;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
5cef035c-066a-402b-aba1-49527379248d;141;373;374;;22173;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
5cef035c-066a-402b-aba1-49527379248d;141;373;374;;22173;;Source Name;organism part;Mammary gland;EFO;http://www.ebi.ac.uk/efo/EFO_0000854
5cef035c-066a-402b-aba1-49527379248d;141;373;374;;22179;;Sample Name;cell type;Mammary gland;EFO;http://www.ebi.ac.uk/efo/EFO_0000854
5cef035c-066a-402b-aba1-49527379248d;141;373;374;;22186;;Sample Name;cell type;Mammary gland;EFO;http://www.ebi.ac.uk/efo/EFO_0000854
5cef035c-066a-402b-aba1-49527379248d;141;373;374;187;22313;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
5cef035c-066a-402b-aba1-49527379248d;141;373;374;;22179;;Sample Name;cell type;Mammary gland;EFO;http://www.ebi.ac.uk/efo/EFO_0000854
5cef035c-066a-402b-aba1-49527379248d;141;373;374;;22186;;Sample Name;cell type;Mammary gland;EFO;http://www.ebi.ac.uk/efo/EFO_0000854
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22540;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22540;;Source Name;organism part;Muscle;FMA;http://sig.uw.edu/fma#Muscle
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22540;;Source Name;time course;12;UO;http://purl.obolibrary.org/obo/UO_0000032
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22561;;Sample Name;time point;18;UO;http://purl.obolibrary.org/obo/UO_0000032
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;;22580;;Sample Name;time point;24;UO;http://purl.obolibrary.org/obo/UO_0000032
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;189;22874;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;189;22948;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
ed1a1e67-8ebb-40aa-a9bf-aed37850955e;143;377;378;189;22955;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
